#Bx [T], By [T], Bz [T] on 3D mesh: inmost loop vs X (horizontal transverse position), outmost loop vs Z (longitudinal position)
#0.0 #initial X position [m]
#0.0 #step of X [m]
#1 #number of points vs X
#0.0 #initial Y position [m]
#0.0 #step of Y [m]
#1 #number of points vs Y
#-1.1855 #initial Z position [m]
#0.001 #step of Z [m]
#2371 #number of points vs Z
-3.877417e-07	9.30748e-08	0.0
6.518814e-07	-1.281108e-06	0.0
-1.546866e-07	7.720861e-07	0.0
-5.001036e-07	-4.645793e-07	0.0
4.240555e-07	-4.679764e-07	0.0
4.254067e-07	-5.973699e-08	0.0
-3.815728e-07	-6.111965e-07	0.0
6.579093e-07	-3.404217e-07	0.0
3.132681e-07	-3.433956e-07	0.0
-3.781062e-07	-7.256025e-08	0.0
-6.082942e-07	6.140245e-08	0.0
-1.462029e-07	5.850749e-08	0.0
5.473333e-07	-8.172884e-08	0.0
6.643957e-07	1.873681e-07	0.0
3.205182e-07	1.282949e-06	0.0
-3.727131e-07	1.833835e-07	0.0
4.367928e-07	7.2799e-07	0.0
-6.002685e-07	1.758427e-07	0.0
-1.386593e-07	1.133524e-06	0.0
-7.130064e-07	-3.765637e-07	0.0
-7.145931e-07	-1.069918e-07	0.0
2.089311e-07	-9.318337e-07	0.0
4.444309e-07	-2.533149e-07	0.0
-2.492469e-07	2.954658e-07	0.0
5.60482e-07	-5.287753e-07	0.0
-2.4665e-07	-8.085992e-07	0.0
1.020317e-06	-4.023904e-07	0.0
1.257097e-06	1.436693e-07	0.0
4.524447e-07	1.41591e-07	0.0
-4.728075e-07	2.761938e-07	0.0
3.314452e-07	-1.374934e-07	0.0
9.162866e-07	-2.783907e-07	0.0
-2.388361e-07	-4.203073e-07	0.0
7.972732e-07	1.255693e-07	0.0
8.011864e-07	-4.230056e-07	0.0
1.148589e-06	-5.677359e-07	0.0
6.898705e-07	-1.571728e-07	0.0
5.735131e-07	-3.016348e-07	0.0
5.751231e-07	1.20503e-06	0.0
3.464981e-07	3.840361e-07	0.0
3.423025e-07	2.442249e-07	0.0
1.271668e-06	-7.234745e-07	0.0
-3.373902e-07	5.071332e-07	0.0
-9.211508e-07	-4.491301e-07	0.0
-2.321273e-07	-5.973787e-07	0.0
6.972496e-07	4.947327e-07	0.0
-1.052288e-07	7.731261e-07	0.0
-5.686719e-07	-5.344102e-08	0.0
-6.854875e-07	7.851476e-08	0.0
