#Bx [T], By [T], Bz [T] on 3D mesh: inmost loop vs X (horizontal transverse position), outmost loop vs Z (longitudinal position)
#0.0 #initial X position [m]
#0.0 #step of X [m]
#1 #number of points vs X
#0.0 #initial Y position [m]
#0.0 #step of Y [m]
#1 #number of points vs Y
#-1.1855 #initial Z position [m]
#0.001 #step of Z [m]
#2371 #number of points vs Z
4.2464032e-07	-1.9729305e-07	0.0
4.2632558e-07	-1.1605827e-06	0.0
-6.1088383e-07	4.803893e-07	0.0
6.6003673e-07	1.1624666e-06	0.0
-1.4593893e-07	-7.4722934e-08	0.0
-3.7552269e-07	-1.0381308e-06	0.0
5.4932286e-07	-6.3079563e-07	0.0
2.0481569e-07	-8.5984802e-08	0.0
4.368415e-07	-5.0104745e-07	0.0
7.8506008e-07	4.3945278e-08	0.0
9.4207614e-08	-1.0564908e-06	0.0
3.2629222e-07	-1.0143597e-07	0.0
-1.7791832e-08	-5.1428123e-07	0.0
-3.6209929e-07	-1.2058539e-06	0.0
-8.2324573e-07	1.6179676e-07	0.0
-3.5958664e-07	-6.6335519e-07	0.0
-9.3540967e-07	1.5350366e-07	0.0
2.1802532e-07	6.9882014e-07	0.0
6.8522178e-07	9.7070802e-07	0.0
-5.8458448e-07	2.8128716e-07	0.0
5.7068382e-07	5.5182892e-07	0.0
-3.4974531e-07	-1.3699524e-07	0.0
4.5714472e-07	2.6863378e-07	0.0
2.2386375e-09	5.3924828e-07	0.0
-8.0924872e-07	9.481642e-07	0.0
6.9234136e-07	3.9715761e-07	0.0
6.5070265e-09	1.1988161e-07	0.0
-3.4185473e-07	-8.4280413e-07	0.0
6.4929782e-09	-9.8739213e-07	0.0
-2.2239732e-07	-4.4141356e-07	0.0
-1.0528319e-07	-7.1978457e-07	0.0
-2.2141239e-07	-3.8995221e-08	0.0
5.8956732e-07	-4.4836804e-07	0.0
-9.9228437e-08	-8.7259292e-07	0.0
1.5899573e-08	9.1230118e-07	0.0
-2.1350787e-07	-1.1451542e-06	0.0
-9.3996327e-08	7.5643932e-08	0.0
-1.0174574e-06	8.1331741e-08	0.0
-2.1155461e-07	-6.1305673e-07	0.0
-3.1965718e-07	3.4310219e-07	0.0
-7.8360057e-07	-7.1305614e-08	0.0
-9.0024045e-08	7.4677558e-07	0.0
-5.448361e-07	6.3182853e-08	0.0
-1.2382035e-06	-6.2744391e-07	0.0
-7.8212435e-07	-6.3920203e-07	0.0
4.9309728e-07	4.6379111e-07	0.0
-4.1973991e-07	-1.5999399e-06	0.0
-1.5777724e-06	3.9471487e-08	0.0
-1.3478032e-06	-1.6042512e-06	0.0
-1.2331922e-06	-9.2676328e-07	0.0
-6.4714715e-07	-1.7522937e-06	0.0
-2.3801142e-06	-6.6313567e-07	0.0
-1.1114618e-06	-6.6392892e-07	0.0
