#Bx [T], By [T], Bz [T] on 3D mesh: inmost loop vs X (horizontal transverse position), outmost loop vs Z (longitudinal position)
#0.0 #initial X position [m]
#0.0 #step of X [m]
#1 #number of points vs X
#0.0 #initial Y position [m]
#0.0 #step of Y [m]
#1 #number of points vs Y
#-1.1855 #initial Z position [m]
#0.001 #step of Z [m]
#2371 #number of points vs Z
-5.769402e-07	4.71611e-07	0.0
-4.598739e-07	-7.957095e-08	0.0
-1.118208e-07	-3.568261e-07	0.0
-5.718637e-07	3.256746e-07	0.0
8.146727e-07	-8.846829e-08	0.0
8.849008e-09	1.826983e-07	0.0
1.256565e-07	-2.313164e-07	0.0
8.198197e-07	-5.087923e-07	0.0
5.911283e-07	7.220973e-07	0.0
-9.971323e-08	3.397156e-08	0.0
-9.781743e-08	5.79214e-07	0.0
-5.585886e-07	-1.088226e-07	0.0
7.128008e-07	2.985875e-07	0.0
-3.222588e-07	5.697653e-07	0.0
-2.083423e-07	9.788665e-07	0.0
8.331064e-07	2.914671e-07	0.0
3.750145e-07	-2.602902e-07	0.0
-8.645018e-08	-5.381343e-07	0.0
1.477488e-07	-2.670866e-07	0.0
-1.005772e-06	-4.063131e-07	0.0
1.479797e-07	-6.832835e-07	0.0
-1.920274e-07	-8.246462e-07	0.0
-8.864062e-07	-6.876434e-07	0.0
3.827856e-07	-1.381999e-06	0.0
7.341879e-07	1.085173e-06	0.0
5.051673e-07	-9.678381e-07	0.0
6.202828e-07	-8.411951e-07	0.0
1.085516e-06	-2.946314e-07	0.0
3.963664e-07	-1.57681e-07	0.0
-6.318263e-08	-7.116836e-07	0.0
-6.422268e-07	2.455336e-07	0.0
3.982933e-07	-4.412532e-07	0.0
-4.022185e-07	1.015135e-07	0.0
-1.210169e-06	-3.584562e-08	0.0
-1.44382e-06	-1.760889e-07	0.0
-4.052156e-07	-4.533446e-07	0.0
-5.281446e-08	-7.278375e-07	0.0
-1.685686e-07	-1.557024e-06	0.0
1.832805e-07	-8.73513e-07	0.0
-7.42109e-07	-1.699539e-06	0.0
7.573059e-07	-7.449187e-07	0.0
5.330215e-07	-1.156004e-06	0.0
8.792766e-07	-7.508082e-07	0.0
6.519954e-07	-7.498715e-07	0.0
1.974643e-07	-8.953427e-07	0.0
-1.306855e-06	2.01337e-07	0.0
-1.551019e-07	-7.566182e-07	0.0
-4.941334e-07	-9.003752e-07	0.0
-7.217438e-07	-1.041512e-06	0.0
-1.646792e-06	-4.973098e-07	0.0
-4.968367e-07	-4.962367e-07	0.0
-2.54459e-08	-9.126145e-07	0.0
-8.316223e-07	-6.402087e-07	0.0
-7.174355e-07	-1.057043e-06	0.0
-6.015443e-07	-2.358074e-07	0.0
-2.136448e-08	-7.894166e-07	0.0
-4.777053e-07	4.433465e-07	0.0
-8.241644e-07	-1.059169e-06	0.0
-8.249245e-07	-1.213201e-06	0.0
-8.166471e-07	2.293763e-08	0.0
-2.088723e-06	-7.996584e-07	0.0
-1.166698e-06	-3.953302e-07	0.0
-1.509902e-06	-3.981857e-07	0.0
-4.736245e-07	1.486708e-07	0.0
-6.896238e-07	-3.996482e-07	0.0
-1.966435e-06	-2.172921e-09	0.0
-3.573969e-07	1.372819e-06	0.0
4.594259e-09	4.15817e-07	0.0
-9.217002e-07	3.077299e-09	0.0
-1.144819e-07	-1.240156e-06	0.0
-5.684607e-07	1.220285e-07	0.0
-9.130158e-07	-9.139536e-09	0.0
-1.378758e-06	-1.648537e-08	0.0
-4.537606e-07	2.55773e-07	0.0
-9.0828e-07	2.531672e-07	0.0
-9.106504e-07	-1.506628e-07	0.0
-6.800119e-07	-1.809741e-06	0.0
-2.135569e-07	-3.657597e-08	0.0
-6.713313e-07	-5.74135e-07	0.0
-5.590836e-07	-8.610121e-07	0.0
-2.091737e-07	9.222589e-08	0.0
-3.216491e-07	6.446685e-07	0.0
-3.198943e-07	9.801342e-08	0.0
-4.34955e-07	-5.900662e-07	0.0
-3.147039e-07	-1.012683e-06	0.0
-6.655229e-07	-3.258878e-07	0.0
2.643633e-07	-1.285872e-06	0.0
-8.843624e-07	-8.85586e-07	0.0
-6.55452e-07	-7.45993e-07	0.0
-1.23271e-06	-8.879063e-07	0.0
