-0.25	3.094781E-9
-0.248517	2.614069E-9
-0.247438	2.166117E-9
-0.246359	1.751055E-9
-0.24528	1.368882E-9
-0.244202	1.019598E-9
-0.243123	7.032036E-10
-0.242044	4.19698E-10
-0.240965	1.690815E-10
-0.239887	-4.864587E-11
-0.238808	-2.334841E-10
-0.237729	-3.854332E-10
-0.23665	-5.115907E-10
-0.235572	-6.035989E-10
-0.234493	-5.96021E-10
-0.233414	-5.983314E-10
-0.232335	-5.483047E-10
-0.231257	-4.550941E-10
-0.230178	-3.38171E-10
-0.229099	-1.735066E-10
-0.22802	-3.394335E-12
-0.226942	1.597616E-10
-0.225863	3.308989E-10
-0.224784	4.583299E-10
-0.223706	5.671291E-10
-0.222627	6.752581E-10
-0.221548	7.980753E-10
-0.220469	9.95861E-10
-0.219391	1.236378E-9
-0.218312	1.482989E-9
-0.217233	1.69827E-9
-0.216154	1.81583E-9
-0.215076	1.877659E-9
-0.213997	1.924346E-9
-0.212918	1.942753E-9
-0.211839	1.926059E-9
-0.210761	1.77667E-9
-0.209682	1.488597E-9
-0.208603	1.07947E-9
-0.207524	5.208348E-10
-0.206446	-8.953844E-11
-0.205367	-6.495112E-10
-0.204288	-1.16855E-9
-0.203209	-1.657959E-9
-0.202131	-2.111712E-9
-0.201052	-2.573558E-9
-0.199973	-3.021365E-9
-0.198894	-3.401086E-9
-0.197816	-3.687007E-9
-0.196737	-3.899218E-9
-0.195658	-4.077251E-9
-0.194579	-4.192479E-9
-0.193501	-4.262039E-9
-0.192422	-4.295724E-9
-0.191343	-4.248997E-9
-0.190264	-4.148979E-9
-0.189186	-3.947152E-9
-0.188107	-3.612611E-9
-0.187028	-3.177161E-9
-0.185949	-2.678062E-9
-0.184871	-2.206746E-9
-0.183792	-1.753892E-9
-0.182713	-1.285918E-9
-0.181634	-7.908151E-10
-0.180556	-2.132878E-10
-0.179477	4.304343E-10
-0.178398	1.034376E-9
-0.177319	1.593892E-9
-0.176241	2.149244E-9
-0.175162	2.634261E-9
-0.174083	3.055191E-9
-0.173004	3.385585E-9
-0.171926	3.588147E-9
-0.170847	3.656993E-9
-0.169768	3.604354E-9
-0.168689	3.547163E-9
-0.167611	3.503949E-9
-0.166532	3.360745E-9
-0.165453	3.100816E-9
-0.164374	2.688733E-9
-0.163296	2.246381E-9
-0.162217	1.813033E-9
-0.161138	1.383894E-9
-0.160059	8.730872E-10
-0.158981	2.004491E-10
-0.157902	-4.591064E-10
-0.156823	-9.591143E-10
-0.155744	-1.260453E-9
-0.154666	-1.424134E-9
-0.153587	-1.602771E-9
-0.152508	-1.804584E-9
-0.151429	-1.931631E-9
-0.150351	-1.913055E-9
-0.149272	-1.759722E-9
-0.148193	-1.556027E-9
-0.147114	-1.391627E-9
-0.146036	-1.20967E-9
-0.144957	-8.591517E-10
-0.143878	-3.155074E-10
-0.142799	3.662927E-10
-0.141721	1.006439E-9
-0.140642	1.479181E-9
-0.139563	1.908116E-9
-0.138484	2.344514E-9
-0.137406	2.82132E-9
-0.136327	3.18813E-9
-0.135248	3.406779E-9
-0.134169	3.521587E-9
-0.133091	3.555857E-9
-0.132012	3.623198E-9
-0.130933	3.653804E-9
-0.129854	3.549518E-9
-0.128776	3.314489E-9
-0.127697	2.955898E-9
-0.126618	2.520322E-9
-0.125539	2.014319E-9
-0.124461	1.453382E-9
-0.123382	8.910906E-10
-0.122303	2.69039E-10
-0.121224	-3.670885E-10
-0.120146	-9.201171E-10
-0.119067	-1.403633E-9
-0.117988	-1.89391E-9
-0.116909	-2.561979E-9
-0.115831	-3.180917E-9
-0.114752	-3.69257E-9
-0.113673	-4.032678E-9
-0.112594	-4.183244E-9
-0.111516	-4.140945E-9
-0.110437	-3.945322E-9
-0.109358	-3.645601E-9
-0.108279	-3.234755E-9
-0.107201	-2.764088E-9
-0.106122	-2.203963E-9
-0.105043	-1.558994E-9
-0.103964	-8.553556E-10
-0.102886	-1.257619E-10
-0.101807	5.832297E-10
-0.100728	1.261501E-9
-0.099649	1.891854E-9
-0.098571	2.507024E-9
-0.097492	3.066479E-9
-0.096413	3.45988E-9
-0.095334	3.687911E-9
-0.094256	3.806195E-9
-0.093177	3.843161E-9
-0.092098	3.758425E-9
-0.091019	3.459389E-9
-0.089941	3.111685E-9
-0.088862	2.707149E-9
-0.087783	2.134968E-9
-0.086704	1.455347E-9
-0.085626	8.839694E-10
-0.084547	4.098097E-10
-0.083468	-6.42993E-12
-0.082389	-2.517097E-10
-0.081311	-3.446614E-10
-0.080232	-3.111127E-10
-0.079153	-1.919248E-10
-0.078074	-1.149781E-10
-0.076996	-4.499872E-11
-0.075917	8.02441E-11
-0.074838	2.034396E-10
-0.073759	2.799874E-10
-0.072681	3.077067E-10
-0.071602	2.705084E-10
-0.070523	2.016743E-10
-0.069444	1.800701E-10
-0.068366	2.58107E-10
-0.067287	4.244736E-10
-0.066208	5.47987E-10
-0.065129	5.03326E-10
-0.064051	3.182944E-10
-0.062972	4.612882E-11
-0.061893	-2.570844E-10
-0.060814	-5.316054E-10
-0.059736	-6.045247E-10
-0.058657	-5.961137E-10
-0.057578	-5.93661E-10
-0.056499	-5.26381E-10
-0.055421	-4.290108E-10
-0.054342	-3.011569E-10
-0.053263	-1.298548E-10
-0.052184	3.660398E-11
-0.051106	2.037335E-10
-0.050027	3.677129E-10
-0.048948	4.848011E-10
-0.047869	5.95452E-10
-0.046791	7.017232E-10
-0.045712	8.396435E-10
-0.044633	1.054349E-9
-0.043554	1.298632E-9
-0.042476	1.542443E-9
-0.041397	1.737257E-9
-0.040318	1.833438E-9
-0.039239	1.891586E-9
-0.038161	1.93067E-9
-0.037082	1.944591E-9
-0.036003	1.882765E-9
-0.034924	1.522969E-9
-0.033846	1.170148E-9
-0.032767	8.486982E-10
-0.031688	4.18685E-10
-0.030609	-3.354343E-11
-0.029531	-4.359546E-10
-0.028452	-8.457716E-10
-0.027373	-1.305488E-9
-0.026294	-1.791031E-9
-0.025216	-2.285486E-9
-0.024137	-2.715827E-9
-0.023058	-3.01914E-9
-0.02198	-3.285992E-9
-0.020901	-3.569984E-9
-0.019822	-3.806278E-9
-0.018743	-3.928685E-9
-0.017665	-3.982838E-9
-0.016586	-4.055775E-9
-0.015507	-4.096986E-9
-0.014428	-4.064158E-9
-0.01335	-4.003857E-9
-0.012271	-3.890618E-9
-0.011192	-3.740772E-9
-0.010113	-3.619582E-9
-0.009035	-3.57003E-9
-0.007956	-3.363963E-9
-0.006877	-3.051086E-9
-0.005798	-2.835002E-9
-0.00472	-2.60634E-9
-0.003641	-2.366336E-9
-0.002562	-2.145277E-9
-0.001483	-1.879902E-9
-4.04531E-4	-1.529036E-9
6.74218E-4	-1.160099E-9
0.001753	-8.06167E-10
0.002832	-4.425656E-10
0.00391	-8.712302E-11
0.004989	2.923964E-10
0.006068	7.283981E-10
0.007147	1.154328E-9
0.008225	1.488344E-9
0.009304	1.696364E-9
0.010383	1.821302E-9
0.011462	1.922865E-9
0.01254	1.904732E-9
0.013619	1.849346E-9
0.014698	1.769923E-9
0.015777	1.600629E-9
0.016855	1.362452E-9
0.017934	1.116159E-9
0.019013	8.89654E-10
0.020092	7.332554E-10
0.02117	6.266986E-10
0.022249	5.154473E-10
0.023328	4.054323E-10
0.024407	2.52825E-10
0.025485	8.164929E-11
0.026564	-8.121198E-11
0.027643	-2.547106E-10
0.028722	-3.952809E-10
0.0298	-4.97539E-10
0.030879	-5.776047E-10
0.031958	-5.917723E-10
0.033037	-5.958336E-10
0.034115	-5.647495E-10
0.035194	-3.312425E-10
0.036273	-2.185272E-11
0.037352	2.632561E-10
0.03843	4.726806E-10
0.039509	5.592767E-10
0.040588	4.716289E-10
0.041667	3.003696E-10
0.042745	1.944247E-10
0.043824	2.025607E-10
0.044903	2.848214E-10
0.045982	3.777016E-10
0.04706	4.257038E-10
0.048139	4.517242E-10
0.049218	4.359608E-10
0.050297	2.724357E-10
0.051375	3.794608E-11
0.052454	-2.092281E-10
0.053533	-5.056581E-10
0.054612	-8.06143E-10
0.05569	-1.066249E-9
0.056769	-1.223707E-9
0.057848	-1.18938E-9
0.058927	-1.005144E-9
0.060005	-7.388882E-10
0.061084	-4.171766E-10
0.062163	-1.88164E-10
0.063242	-9.981467E-11
0.06432	-8.829657E-11
0.065399	-1.323651E-10
0.066478	-2.806455E-10
0.067557	-4.564026E-10
0.068635	-5.12068E-10
0.069714	-4.457116E-10
0.070793	-2.985402E-10
0.071872	-1.243205E-10
0.07295	4.213827E-11
0.074029	2.092678E-10
0.075108	3.732471E-10
0.076187	4.903354E-10
0.077265	6.009863E-10
0.078344	7.072575E-10
0.079423	8.451778E-10
0.080502	1.059883E-9
0.08158	1.304167E-9
0.082659	1.547977E-9
0.083738	1.742791E-9
0.084817	1.838972E-9
0.085895	1.89712E-9
0.086974	1.936205E-9
0.088053	1.950126E-9
0.089132	1.910438E-9
0.09021	1.720568E-9
0.091289	1.404989E-9
0.092368	9.577562E-10
0.093447	3.538095E-10
0.094525	-4.043375E-10
0.095604	-1.028112E-9
0.096683	-1.480935E-9
0.097762	-1.82468E-9
0.09884	-2.163989E-9
0.099919	-2.513158E-9
0.100998	-2.77616E-9
0.102077	-2.91821E-9
0.103155	-2.98973E-9
0.104234	-3.077273E-9
0.105313	-3.149297E-9
0.106392	-3.12177E-9
